PersonX finds her lover dead  xAttr  [GEN]	sad
PersonX is made to work hard by PersonY  xIntent  [GEN]	to be successful with PersonY
PersonX wants to become a carpenter  HinderedBy  [GEN]	PersonX can't find any paint
PersonX finally gets to his car  xWant  [GEN]	to drive
PersonX lies to the camera  xReact  [GEN]	ashamed
PersonX is writing a research paper  xEffect  [GEN]	is paid for the paper
PersonX admires the scenery  xEffect  [GEN]	enjoys the scenery
PersonX befriends a baby  HinderedBy  [GEN]	PersonX has a crush on baby X
PersonX stays in school  xIntent  [GEN]	to be safe
PersonX gives PersonY a list of reasons  xReact  [GEN]	motivated
PersonX considers the problem  xReact  [GEN]	concerned
PersonX does some legwork  xReact  [GEN]	productive
PersonX sees a movie with friends  HinderedBy  [GEN]	PersonX is not allowed to watch movie
PersonX invites PersonY to go somewhere  xReact  [GEN]	delighted
PersonX has a plan for every eventuality  xIntent  [GEN]	to have as many choices as possible
PersonX brings PersonY his paycheck  xNeed  [GEN]	to ask PersonY for his paycheck
PersonX studies about birds  xWant  [GEN]	to be a bird researcher
PersonX learns that PersonY has a cold  xReact  [GEN]	hurt
PersonX delivers his weekly lecture  xIntent  [GEN]	to be a good leader
PersonX cannot tell how to solve a math problem  xAttr  [GEN]	indecisive
PersonX fixes the place  xEffect  [GEN]	is thanked by his boss
PersonX likes a pink hat  xWant  [GEN]	to buy something pink
PersonX enjoys doing that  xIntent  [GEN]	to be self sufficient
PersonX raises a glass to his uncle  xAttr  [GEN]	friendly
PersonX takes his car to the garage  HinderedBy  [GEN]	PersonX is still living in the car
PersonX becomes friendlier  xEffect  [GEN]	is accepted by his friends
PersonX comes to terms with the loss  xWant  [GEN]	to be free of the loss
PersonX has to listen to nonsense  xReact  [GEN]	frightened
PersonX is somewhat indifferent to PersonY  xAttr  [GEN]	indifferent to PersonY
PersonX shows how PersonY can improve  xWant  [GEN]	to work to improve
PersonX prepares to get out of the tub  xEffect  [GEN]	is in the tub
PersonX fills a quota  xIntent  [GEN]	to be efficient
PersonX borrows a toy  xWant  [GEN]	to play with a toy
PersonX pats the dog  xNeed  [GEN]	to be able to pat the dog
PersonX allows PersonY to probe  xEffect  [GEN]	discovers a new drug
PersonX announces divorce  xAttr  [GEN]	unhappy
PersonX finishes the game  xEffect  [GEN]	is congratulated by others
PersonX gets a kick out of bhangra music  xEffect  [GEN]	gets drunk
PersonX digs deep  xWant  [GEN]	to find something
PersonX proposes her theory  xEffect  [GEN]	learns new ideas
PersonX receives a blow to the head  xWant  [GEN]	to go to the hospital
PersonX wants to discover something  xReact  [GEN]	excited
PersonX tells PersonY about her son  HinderedBy  [GEN]	PersonX is not married
PersonX hopes for a promotion  xReact  [GEN]	excited
PersonX and PersonY gossip  HinderedBy  [GEN]	PersonX and PersonY are fighting
PersonX kicks PersonY in the shin  xEffect  [GEN]	gets angry
PersonX buys a phone for PersonY  xReact  [GEN]	excited
PersonX brings the baby home  xWant  [GEN]	to take care of the baby
PersonX gets a severe disappointment  xIntent  [GEN]	to be more confident
PersonX recovers his necklace  HinderedBy  [GEN]	PersonX can't find the necklace
PersonX orders some coffee  HinderedBy  [GEN]	PersonX is too tired to eat
PersonX steals PersonY's garden gnome  xReact  [GEN]	guilty
PersonX runs over PersonY's car  xEffect  [GEN]	gets caught by PersonY
PersonX went horse riding  HinderedBy  [GEN]	PersonX was too tired to ride
PersonX teaches diligently  xWant  [GEN]	to have a good grade
PersonX drives to her sister's house  xNeed  [GEN]	to be at home
PersonX enjoys hearing PersonY tell a story  xAttr  [GEN]	friendly
PersonX is way too calm  HinderedBy  [GEN]	PersonX is too much of a drama monger
PersonX is drawn to the fire  xReact  [GEN]	excited
PersonX recognizes the smell  xWant  [GEN]	to smell the perfume
PersonX mocks PersonY’s preferences  xEffect  [GEN]	is criticized by PersonY
PersonX confronts fear  xWant  [GEN]	to be kind
PersonX blows up the bathroom  xIntent  [GEN]	to get rid of the garbage
PersonX and PersonY’s times cross  xIntent  [GEN]	to talk to PersonY
PersonX looks at something quickly  xEffect  [GEN]	picks up something
PersonX finds time for reading  xIntent  [GEN]	to finish a book
PersonX tries to kick PersonY out of the car  xReact  [GEN]	threatened
PersonX and PersonY go to the garden  xIntent  [GEN]	to have fun and PersonY wants to be happy
PersonX loses control of his emotions  xAttr  [GEN]	irresponsible
PersonX is a very good worker  xWant  [GEN]	to be a good worker
PersonX does not like what PersonY did  xIntent  [GEN]	to do something without PersonY
PersonX leaves his place for the airport  xWant  [GEN]	to visit other countries
PersonX posts a photo  xEffect  [GEN]	gets a photo
PersonX wants to send a warning  xAttr  [GEN]	aggressive
PersonX runs over PersonY's car  xAttr  [GEN]	impulsive
PersonX promises to stay loyal  HinderedBy  [GEN]	PersonX doesn't know how to be loyal
PersonX visits the elderly  xWant  [GEN]	to visit the people
PersonX manages to get out of jail  xReact  [GEN]	calm
PersonX gives out advice  xIntent  [GEN]	to share his advice
PersonX meets a person in church  xEffect  [GEN]	is told to be discreet
PersonX stands next to PersonY at the market  xReact  [GEN]	proud
PersonX will leave town  xAttr  [GEN]	independent
PersonX wins the medal  xWant  [GEN]	to win the gold
PersonX and PersonY cook some fish  xEffect  [GEN]	and PersonY have a good time
PersonX leaves to bring personY back  xNeed  [GEN]	to be free
PersonX wins a prize  xNeed  [GEN]	to win a prize
PersonX takes PersonY back to his hotel room  xNeed  [GEN]	to ask PersonY out
PersonX gets it into his head  xReact  [GEN]	disappointed
PersonX exposes PersonY's wrong doing  xReact  [GEN]	respected
PersonX turns PersonY into an eel  xReact  [GEN]	good
PersonX meets a famous person  HinderedBy  [GEN]	PersonX has no friends
PersonX gives out PersonY’s secret  HinderedBy  [GEN]	PersonX is afraid to tell PersonY the secret
PersonX helps PersonY with her speech  xIntent  [GEN]	to help PersonY
PersonX shows how PersonY can improve  HinderedBy  [GEN]	PersonX is a bad driver
PersonX gets pasted  xWant  [GEN]	to get even
PersonX does not like what PersonY did  xEffect  [GEN]	does not ask PersonY to do anything
PersonX made the garden  xReact  [GEN]	satisfied
PersonX studies signs  xReact  [GEN]	excited
PersonX studies signs  xEffect  [GEN]	learns to read
PersonX does not perform well  xReact  [GEN]	frustrated
PersonX takes personY to the shops  xIntent  [GEN]	to have a friend
PersonX draws the first blood  xIntent  [GEN]	to be self sufficient
PersonX looks at rabbits  HinderedBy  [GEN]	PersonX can't see them
PersonX spends the entire day with PersonY  xWant  [GEN]	to spend more time with PersonY
PersonX smokes a cigarette  xIntent  [GEN]	to calm down
PersonX steals PersonY's garden gnome  xAttr  [GEN]	sneaky
PersonX enjoys sleeping in her bed  xIntent  [GEN]	to relax
PersonX hopes for a promotion  xAttr  [GEN]	optimistic
PersonX learns of Tim's graduation  xWant  [GEN]	to see Tim
PersonX has been running for the last 20 minutes  xAttr  [GEN]	determined
PersonX deserves sympathy  xIntent  [GEN]	to be liked
PersonX lets PersonY go ahead  xIntent  [GEN]	to give PersonY a chance
PersonX studies signs  xAttr  [GEN]	curious
PersonX is prepared for an important exam  xNeed  [GEN]	to be prepared for the exam
PersonX finds a man crying in his room  xReact  [GEN]	concerned
PersonX is falling behind  xEffect  [GEN]	is angry
"PersonX plays ""let's pretend""  xIntent  [GEN]"	to be a part of the audience
PersonX vows to herself  xEffect  [GEN]	is still single
PersonX translates a chapter  xAttr  [GEN]	skilled
PersonX keeps working  HinderedBy  [GEN]	PersonX is not paid
PersonX looks through a magnifying glass  xWant  [GEN]	to see a nice view
PersonX takes on the PersonY case  xNeed  [GEN]	to be in charge of the case
PersonX tries out a new dance step  xAttr  [GEN]	competitive
PersonX makes a fuss about PersonY  xWant  [GEN]	to be alone
PersonX gets used to being a dog  xEffect  [GEN]	gets used to being a dog
PersonX dislikes the dictator  xReact  [GEN]	disgusted
PersonX raises a glass to his uncle  xIntent  [GEN]	to be hugged
PersonX befriends a baby  xReact  [GEN]	happy
PersonX's friends visit PersonX  xReact  [GEN]	happy
PersonX's parents go on vacation  xEffect  [GEN]	's parents are happy
PersonX decided to go to war  xNeed  [GEN]	to be willing to go to war
PersonX writes a list  xIntent  [GEN]	to get feedback
PersonX immediately returned the favor  xIntent  [GEN]	to be nice
PersonX comes up with a good idea  xIntent  [GEN]	to succeed
PersonX plays the doctor  xNeed  [GEN]	to be interested in music
PersonX has no warm clothes  xEffect  [GEN]	is barefoot
PersonX wants to be appreciated  xWant  [GEN]	to be liked
PersonX eats dinner with his family  xReact  [GEN]	loved
PersonX uses it  xAttr  [GEN]	helpful
PersonX does his laundry  xEffect  [GEN]	is tired
PersonX buys PersonY’s old building  xEffect  [GEN]	is satisfied with the deal
PersonX smiles at me  xNeed  [GEN]	to think of something to smile at
PersonX makes an appeal to PersonY  xAttr  [GEN]	persuasive
PersonX hugs PersonX  HinderedBy  [GEN]	PersonX can't hug PersonX
PersonX immediately returned the favor  xAttr  [GEN]	polite
PersonX takes the contract  HinderedBy  [GEN]	PersonX can't find the phone to call the person
PersonX gets a severe disappointment  xReact  [GEN]	miserable
PersonX decides to pursue a degree  xNeed  [GEN]	to be determined
PersonX has been considered PersonY's best friend  HinderedBy  [GEN]	PersonX doesn't like PersonY
PersonX places his hands in front of himself  xReact  [GEN]	calm
PersonX is surprised by somebody's phone call  xReact  [GEN]	angry
PersonX promised to do something  xAttr  [GEN]	honest
PersonX recedes and has a second child  HinderedBy  [GEN]	PersonX is still a virgin
PersonX expects to make a lot of money  xNeed  [GEN]	to have enough money
PersonX is sure it's a good idea  xAttr  [GEN]	smart
PersonX gets rid of it  xAttr  [GEN]	neat
PersonX wants to make a good impression  xWant  [GEN]	to be popular
PersonX realizes that PersonY is his son  HinderedBy  [GEN]	PersonX can't get PersonY to marry PersonX
PersonX considers the other person’s needs  xReact  [GEN]	concerned
PersonX is playing football  xNeed  [GEN]	to be in the game
PersonX listens to The Beatles  xIntent  [GEN]	to be part of the group
PersonX blows up the bathroom  xReact  [GEN]	guilty
PersonX has recently invested in a venture  xAttr  [GEN]	smart
PersonX brings PersonY his paycheck  HinderedBy  [GEN]	PersonX doesn't have his paycheck
PersonX is tested for the job  xNeed  [GEN]	to apply
PersonX learns some information  xNeed  [GEN]	to be curious
PersonX agrees to send PersonY an e-mail  HinderedBy  [GEN]	PersonX is too busy to do so
PersonX has no warm clothes  xWant  [GEN]	to go outside
PersonX designs an award-winning car  xWant  [GEN]	to make money
PersonX exposes PersonY's wrong doing  xNeed  [GEN]	to have the guts to do it
PersonX chooses to forget  HinderedBy  [GEN]	PersonX is too busy to forget
PersonX helps PersonY with her speech  xEffect  [GEN]	gets thanked by PersonY
PersonX gives a dance  xReact  [GEN]	proud
PersonX hugs PersonX  xReact  [GEN]	loved
PersonX lands a prestigious position  HinderedBy  [GEN]	PersonX can't find a job
PersonX receives a necklace  xReact  [GEN]	pleased
PersonX promises to stay loyal  xEffect  [GEN]	stays loyal
PersonX notices PersonY’s injuries  xIntent  [GEN]	to help PersonY
PersonX adopts PersonY’s interests  xAttr  [GEN]	a nice person
PersonX creates a circle  xWant  [GEN]	to move a little
PersonX cries when PersonY tells the truth  xReact  [GEN]	angry
PersonX decides to report a robbery  xWant  [GEN]	to catch the thief
PersonX takes a girl's things  xReact  [GEN]	sexy
PersonX's hair is mussed  xNeed  [GEN]	to change her hairstyle
PersonX wins Employee of the Year  HinderedBy  [GEN]	PersonX and PersonY can't find each other
PersonX reveals everything  HinderedBy  [GEN]	PersonX is afraid to tell the truth
PersonX drives like a madman  xIntent  [GEN]	to feel guilty
PersonX goes to his apartment  HinderedBy  [GEN]	PersonX is too afraid to walk home
PersonX enters a meeting  HinderedBy  [GEN]	PersonX can't find a meeting
PersonX chooses to work as a soccer coach  xEffect  [GEN]	gets better at soccer
PersonX draws the first blood  xAttr  [GEN]	athletic
PersonX feels torn  xWant  [GEN]	to find a new job
PersonX kills her boss  xNeed  [GEN]	to be in a fight
PersonX refuses to use intoxicants  xIntent  [GEN]	to avoid addiction
PersonX lets it slide  HinderedBy  [GEN]	PersonX can't find the courage to let it slide
PersonX takes PersonY in hand  xIntent  [GEN]	to be a good friend
PersonX gets up from his chair  xIntent  [GEN]	to get out of bed
PersonX draws the first blood  xNeed  [GEN]	to be willing to fight
PersonX's visits PersonY  xAttr  [GEN]	considerate
PersonX is constantly afraid  xAttr  [GEN]	anxious
PersonX puts PersonY's pens in the box  xIntent  [GEN]	to be able to read PersonY's notes
PersonX records a complaint  xIntent  [GEN]	to be believed
PersonX calls personY's agent  HinderedBy  [GEN]	PersonX is in the hospital
PersonX listens to The Beatles  HinderedBy  [GEN]	PersonX is sick
PersonX realizes what it means  xReact  [GEN]	peaceful
PersonX enters a meeting  xWant  [GEN]	to talk to her boss
PersonX smiles at me  xWant  [GEN]	to be happy
PersonX tells PersonY she is a bad mother  xIntent  [GEN]	to tell PersonY off again
PersonX writes a beautiful poem  xEffect  [GEN]	gets praised by his friends
PersonX writes the note  xWant  [GEN]	to finish writing the note
PersonX decides to report a robbery  HinderedBy  [GEN]	PersonX can't find the money
PersonX cries when PersonY tells the truth  xAttr  [GEN]	sad
PersonX studies signs  HinderedBy  [GEN]	PersonX is afraid to write in a book
PersonX asks me out  xReact  [GEN]	confident
PersonX is an expert at math  xReact  [GEN]	proud
PersonX knows that PersonY is thinking about PersonZ  xIntent  [GEN]	to help PersonZ
PersonX has a positive first date  xWant  [GEN]	to have a nice time
PersonX dips into the till  xAttr  [GEN]	lazy
PersonX and PersonY gossip  xIntent  [GEN]	to embarrass PersonY
PersonX asks me out  xIntent  [GEN]	to have sex
PersonX embarrasses PersonY  xReact  [GEN]	annoyed
PersonX sits in the car and thinks  xEffect  [GEN]	thinks about something
PersonX and PersonY cook some fish  xAttr  [GEN]	fair
PersonX has been tortured  HinderedBy  [GEN]	PersonX is not tortured
PersonX gets accepted to a college  HinderedBy  [GEN]	PersonX fails to pay the tuition
PersonX injures a passerby  xReact  [GEN]	sad
PersonX's boss prefers the new project  xReact  [GEN]	confident
PersonX has a smoke  xReact  [GEN]	angry
PersonX puts down roots  xAttr  [GEN]	self-reliant
