PersonX and PersonY end up together  HinderedBy  [GEN]	PersonX is a bad friend	1
PersonX sells apples  xIntent  [GEN]	to make money	1
PersonX completes the ultimate goal  xWant  [GEN]	to finish the goal	1
PersonX gets a pat on the head from her family  xIntent  [GEN]	to be liked by her family	2
PersonX starts a fight with PersonY  xAttr  [GEN]	aggressive	1
PersonX sees there's nothing in the room  xEffect  [GEN]	is happy	1
PersonX deletes some mail  xAttr  [GEN]	independent	2
PersonX proposes a change of dress code  xIntent  [GEN]	to be part of a team	1
PersonX draws the first blood  xReact  [GEN]	pleased	1
PersonX is up-tight  xEffect  [GEN]	goes home	1
PersonX reads a text  xReact  [GEN]	interested	1
PersonX is a big fan of ice hockey  xEffect  [GEN]	is a regular ice hockey fan	1
PersonX looks through a hole  HinderedBy  [GEN]	PersonX is afraid of hole holes	1
PersonX saw an eclipse  xEffect  [GEN]	saw a huge eclipse	1
PersonX buys PersonY's old building  HinderedBy  [GEN]	PersonX doesn't have enough money	1
PersonX lives up to PersonY's expectations  xIntent  [GEN]	to do things that PersonY wants	1
PersonX waits for PersonY to come back  HinderedBy  [GEN]	PersonX is afraid to talk to PersonY	1
PersonX ogles at PersonY  HinderedBy  [GEN]	PersonX is too shy to talk to PersonY	2
PersonX talks to one of the players  xEffect  [GEN]	gets to know the team	1
PersonX engages in horseplay  xReact  [GEN]	excited	1
PersonX behaves in a tactless manner  xEffect  [GEN]	gets into trouble	1
PersonX chooses a big house  xAttr  [GEN]	thoughtful	1
PersonX welcomes a new year  xReact  [GEN]	calm	1
PersonX insists on having his own way  xWant  [GEN]	to have his own way	1
PersonX explains something about ethics  xEffect  [GEN]	is thanked by the group	1
PersonX went to the car dealer  xWant  [GEN]	to buy a new car	1
PersonX finds her lover dead  xAttr  [GEN]	sad	1
PersonX is made to work hard by PersonY  xIntent  [GEN]	to be successful with PersonY	1
PersonX wants to become a carpenter  HinderedBy  [GEN]	PersonX can't find any paint	1
PersonX finally gets to his car  xWant  [GEN]	to drive	1
PersonX lies to the camera  xReact  [GEN]	ashamed	1
PersonX is writing a research paper  xEffect  [GEN]	is paid for the paper	1
PersonX admires the scenery  xEffect  [GEN]	enjoys the scenery	1
PersonX befriends a baby  HinderedBy  [GEN]	PersonX has a crush on baby X	2
PersonX stays in school  xIntent  [GEN]	to be safe	1
PersonX gives PersonY a list of reasons  xReact  [GEN]	motivated	1
PersonX considers the problem  xReact  [GEN]	concerned	1
PersonX does some legwork  xReact  [GEN]	productive	1
PersonX sees a movie with friends  HinderedBy  [GEN]	PersonX is not allowed to watch movie	1
PersonX invites PersonY to go somewhere  xReact  [GEN]	delighted	1
PersonX has a plan for every eventuality  xIntent  [GEN]	to have as many choices as possible	1
PersonX brings PersonY his paycheck  xNeed  [GEN]	to ask PersonY for his paycheck	2
PersonX studies about birds  xWant  [GEN]	to be a bird researcher	1
PersonX learns that PersonY has a cold  xReact  [GEN]	hurt	2
PersonX delivers his weekly lecture  xIntent  [GEN]	to be a good leader	1
PersonX cannot tell how to solve a math problem  xAttr  [GEN]	indecisive	2
PersonX fixes the place  xEffect  [GEN]	is thanked by his boss	1
PersonX likes a pink hat  xWant  [GEN]	to buy something pink	1
PersonX enjoys doing that  xIntent  [GEN]	to be self sufficient	1
PersonX raises a glass to his uncle  xAttr  [GEN]	friendly	1
PersonX takes his car to the garage  HinderedBy  [GEN]	PersonX is still living in the car	1
PersonX becomes friendlier  xEffect  [GEN]	is accepted by his friends	1
PersonX comes to terms with the loss  xWant  [GEN]	to be free of the loss	1
PersonX has to listen to nonsense  xReact  [GEN]	frightened	1
PersonX is somewhat indifferent to PersonY  xAttr  [GEN]	indifferent to PersonY	1
PersonX shows how PersonY can improve  xWant  [GEN]	to work to improve	2
PersonX prepares to get out of the tub  xEffect  [GEN]	is in the tub	1
PersonX fills a quota  xIntent  [GEN]	to be efficient	1
PersonX borrows a toy  xWant  [GEN]	to play with a toy	1
PersonX pats the dog  xNeed  [GEN]	to be able to pat the dog	1
PersonX allows PersonY to probe  xEffect  [GEN]	discovers a new drug	1
PersonX announces divorce  xAttr  [GEN]	unhappy	1
PersonX finishes the game  xEffect  [GEN]	is congratulated by others	1
PersonX gets a kick out of bhangra music  xEffect  [GEN]	gets drunk	1
PersonX digs deep  xWant  [GEN]	to find something	1
PersonX proposes her theory  xEffect  [GEN]	learns new ideas	1
PersonX receives a blow to the head  xWant  [GEN]	to go to the hospital	1
PersonX wants to discover something  xReact  [GEN]	excited	1
PersonX tells PersonY about her son  HinderedBy  [GEN]	PersonX is not married	2
PersonX hopes for a promotion  xReact  [GEN]	excited	1
PersonX and PersonY gossip  HinderedBy  [GEN]	PersonX and PersonY are fighting	1
PersonX kicks PersonY in the shin  xEffect  [GEN]	gets angry	1
PersonX buys a phone for PersonY  xReact  [GEN]	excited	1
PersonX brings the baby home  xWant  [GEN]	to take care of the baby	1
PersonX gets a severe disappointment  xIntent  [GEN]	to be more confident	2
PersonX recovers his necklace  HinderedBy  [GEN]	PersonX can't find the necklace	1
PersonX orders some coffee  HinderedBy  [GEN]	PersonX is too tired to eat	1
PersonX steals PersonY's garden gnome  xReact  [GEN]	guilty	1
PersonX runs over PersonY's car  xEffect  [GEN]	gets caught by PersonY	1
PersonX went horse riding  HinderedBy  [GEN]	PersonX was too tired to ride	1
PersonX teaches diligently  xWant  [GEN]	to have a good grade	1
PersonX drives to her sister's house  xNeed  [GEN]	to be at home	2
PersonX enjoys hearing PersonY tell a story  xAttr  [GEN]	friendly	1
PersonX is way too calm  HinderedBy  [GEN]	PersonX is too much of a drama monger	1
PersonX is drawn to the fire  xReact  [GEN]	excited	1
PersonX recognizes the smell  xWant  [GEN]	to smell the perfume	1
PersonX mocks PersonY's preferences  xEffect  [GEN]	is criticized by PersonY	1
PersonX confronts fear  xWant  [GEN]	to be kind	2
PersonX blows up the bathroom  xIntent  [GEN]	to get rid of the garbage	1
PersonX and PersonY's times cross  xIntent  [GEN]	to talk to PersonY	1
PersonX looks at something quickly  xEffect  [GEN]	picks up something	1
PersonX finds time for reading  xIntent  [GEN]	to finish a book	1
PersonX tries to kick PersonY out of the car  xReact  [GEN]	threatened	2
PersonX and PersonY go to the garden  xIntent  [GEN]	to have fun and PersonY wants to be happy	1
PersonX loses control of his emotions  xAttr  [GEN]	irresponsible	1
PersonX is a very good worker  xWant  [GEN]	to be a good worker	1
PersonX does not like what PersonY did  xIntent  [GEN]	to do something without PersonY	1
PersonX leaves his place for the airport  xWant  [GEN]	to visit other countries	1
PersonX posts a photo  xEffect  [GEN]	gets a photo	1
PersonX wants to send a warning  xAttr  [GEN]	aggressive	1
PersonX runs over PersonY's car  xAttr  [GEN]	impulsive	1
PersonX promises to stay loyal  HinderedBy  [GEN]	PersonX doesn't know how to be loyal	1
PersonX visits the elderly  xWant  [GEN]	to visit the people	2
PersonX manages to get out of jail  xReact  [GEN]	calm	1
PersonX gives out advice  xIntent  [GEN]	to share his advice	1
PersonX meets a person in church  xEffect  [GEN]	is told to be discreet	1
PersonX stands next to PersonY at the market  xReact  [GEN]	proud	2
PersonX will leave town  xAttr  [GEN]	independent	1
PersonX wins the medal  xWant  [GEN]	to win the gold	2
PersonX and PersonY cook some fish  xEffect  [GEN]	and PersonY have a good time	1
PersonX leaves to bring personY back  xNeed  [GEN]	to be free	1
PersonX wins a prize  xNeed  [GEN]	to win a prize	2
PersonX takes PersonY back to his hotel room  xNeed  [GEN]	to ask PersonY out	1
PersonX gets it into his head  xReact  [GEN]	disappointed	1
PersonX exposes PersonY's wrong doing  xReact  [GEN]	respected	1
PersonX turns PersonY into an eel  xReact  [GEN]	good	1
PersonX meets a famous person  HinderedBy  [GEN]	PersonX has no friends	2
PersonX gives out PersonY's secret  HinderedBy  [GEN]	PersonX is afraid to tell PersonY the secret	2
PersonX helps PersonY with her speech  xIntent  [GEN]	to help PersonY	1
PersonX shows how PersonY can improve  HinderedBy  [GEN]	PersonX is a bad driver	2
PersonX gets pasted  xWant  [GEN]	to get even	2
PersonX does not like what PersonY did  xEffect  [GEN]	does not ask PersonY to do anything	1
PersonX made the garden  xReact  [GEN]	satisfied	1
PersonX studies signs  xReact  [GEN]	excited	1
PersonX studies signs  xEffect  [GEN]	learns to read	1
PersonX does not perform well  xReact  [GEN]	frustrated	1
PersonX takes personY to the shops  xIntent  [GEN]	to have a friend	1
PersonX draws the first blood  xIntent  [GEN]	to be self sufficient	1
PersonX looks at rabbits  HinderedBy  [GEN]	PersonX can't see them	1
PersonX spends the entire day with PersonY  xWant  [GEN]	to spend more time with PersonY	1
PersonX smokes a cigarette  xIntent  [GEN]	to calm down	1
PersonX steals PersonY's garden gnome  xAttr  [GEN]	sneaky	1
PersonX enjoys sleeping in her bed  xIntent  [GEN]	to relax	1
PersonX hopes for a promotion  xAttr  [GEN]	optimistic	1
PersonX learns of Tim's graduation  xWant  [GEN]	to see Tim	1
PersonX has been running for the last 20 minutes  xAttr  [GEN]	determined	1
PersonX deserves sympathy  xIntent  [GEN]	to be liked	2
PersonX lets PersonY go ahead  xIntent  [GEN]	to give PersonY a chance	1
PersonX studies signs  xAttr  [GEN]	curious	1
PersonX is prepared for an important exam  xNeed  [GEN]	to be prepared for the exam	2
PersonX finds a man crying in his room  xReact  [GEN]	concerned	1
PersonX is falling behind  xEffect  [GEN]	is angry	1
"PersonX plays ""let's pretend""  xIntent  [GEN]"	to be a part of the audience	2
PersonX vows to herself  xEffect  [GEN]	is still single	1
PersonX translates a chapter  xAttr  [GEN]	skilled	1
PersonX keeps working  HinderedBy  [GEN]	PersonX is not paid	1
PersonX looks through a magnifying glass  xWant  [GEN]	to see a nice view	1
PersonX takes on the PersonY case  xNeed  [GEN]	to be in charge of the case	1
PersonX tries out a new dance step  xAttr  [GEN]	competitive	1
PersonX makes a fuss about PersonY  xWant  [GEN]	to be alone	1
PersonX gets used to being a dog  xEffect  [GEN]	gets used to being a dog	1
PersonX dislikes the dictator  xReact  [GEN]	disgusted	1
PersonX raises a glass to his uncle  xIntent  [GEN]	to be hugged	1
PersonX befriends a baby  xReact  [GEN]	happy	1
PersonX's friends visit PersonX  xReact  [GEN]	happy	1
PersonX's parents go on vacation  xEffect  [GEN]	's parents are happy	1
PersonX decided to go to war  xNeed  [GEN]	to be willing to go to war	1
PersonX writes a list  xIntent  [GEN]	to get feedback	1
PersonX immediately returned the favor  xIntent  [GEN]	to be nice	1
PersonX comes up with a good idea  xIntent  [GEN]	to succeed	1
PersonX plays the doctor  xNeed  [GEN]	to be interested in music	2
PersonX has no warm clothes  xEffect  [GEN]	is barefoot	1
PersonX wants to be appreciated  xWant  [GEN]	to be liked	1
PersonX eats dinner with his family  xReact  [GEN]	loved	1
PersonX uses it  xAttr  [GEN]	helpful	1
PersonX does his laundry  xEffect  [GEN]	is tired	1
PersonX buys PersonY's old building  xEffect  [GEN]	is satisfied with the deal	1
PersonX smiles at me  xNeed  [GEN]	to think of something to smile at	1
PersonX makes an appeal to PersonY  xAttr  [GEN]	persuasive	1
PersonX hugs PersonX  HinderedBy  [GEN]	PersonX can't hug PersonX	1
PersonX immediately returned the favor  xAttr  [GEN]	polite	1
PersonX takes the contract  HinderedBy  [GEN]	PersonX can't find the phone to call the person	1
PersonX gets a severe disappointment  xReact  [GEN]	miserable	1
PersonX decides to pursue a degree  xNeed  [GEN]	to be determined	1
PersonX has been considered PersonY's best friend  HinderedBy  [GEN]	PersonX doesn't like PersonY	1
PersonX places his hands in front of himself  xReact  [GEN]	calm	1
PersonX is surprised by somebody's phone call  xReact  [GEN]	angry	1
PersonX promised to do something  xAttr  [GEN]	honest	1
PersonX recedes and has a second child  HinderedBy  [GEN]	PersonX is still a virgin	1
PersonX expects to make a lot of money  xNeed  [GEN]	to have enough money	1
PersonX is sure it's a good idea  xAttr  [GEN]	smart	1
PersonX gets rid of it  xAttr  [GEN]	neat	1
PersonX wants to make a good impression  xWant  [GEN]	to be popular	1
PersonX realizes that PersonY is his son  HinderedBy  [GEN]	PersonX can't get PersonY to marry PersonX	2
PersonX considers the other person's needs  xReact  [GEN]	concerned	1
PersonX is playing football  xNeed  [GEN]	to be in the game	1
PersonX listens to The Beatles  xIntent  [GEN]	to be part of the group	1
PersonX blows up the bathroom  xReact  [GEN]	guilty	1
PersonX has recently invested in a venture  xAttr  [GEN]	smart	1
PersonX brings PersonY his paycheck  HinderedBy  [GEN]	PersonX doesn't have his paycheck	1
PersonX is tested for the job  xNeed  [GEN]	to apply	1
PersonX learns some information  xNeed  [GEN]	to be curious	1
PersonX agrees to send PersonY an e-mail  HinderedBy  [GEN]	PersonX is too busy to do so	1
PersonX has no warm clothes  xWant  [GEN]	to go outside	2
PersonX designs an award-winning car  xWant  [GEN]	to make money	1
PersonX exposes PersonY's wrong doing  xNeed  [GEN]	to have the guts to do it	1
PersonX chooses to forget  HinderedBy  [GEN]	PersonX is too busy to forget	2
PersonX helps PersonY with her speech  xEffect  [GEN]	gets thanked by PersonY	1
PersonX gives a dance  xReact  [GEN]	proud	1
PersonX hugs PersonX  xReact  [GEN]	loved	1
PersonX lands a prestigious position  HinderedBy  [GEN]	PersonX can't find a job	1
PersonX receives a necklace  xReact  [GEN]	pleased	1
PersonX promises to stay loyal  xEffect  [GEN]	stays loyal	1
PersonX notices PersonY's injuries  xIntent  [GEN]	to help PersonY	1
PersonX adopts PersonY's interests  xAttr  [GEN]	a nice person	1
PersonX creates a circle  xWant  [GEN]	to move a little	2
PersonX cries when PersonY tells the truth  xReact  [GEN]	angry	1
PersonX decides to report a robbery  xWant  [GEN]	to catch the thief	1
PersonX takes a girl's things  xReact  [GEN]	sexy	1
PersonX's hair is mussed  xNeed  [GEN]	to change her hairstyle	2
PersonX wins Employee of the Year  HinderedBy  [GEN]	PersonX and PersonY can't find each other	2
PersonX reveals everything  HinderedBy  [GEN]	PersonX is afraid to tell the truth	1
PersonX drives like a madman  xIntent  [GEN]	to feel guilty	1
PersonX goes to his apartment  HinderedBy  [GEN]	PersonX is too afraid to walk home	1
PersonX enters a meeting  HinderedBy  [GEN]	PersonX can't find a meeting	1
PersonX chooses to work as a soccer coach  xEffect  [GEN]	gets better at soccer	1
PersonX draws the first blood  xAttr  [GEN]	athletic	2
PersonX feels torn  xWant  [GEN]	to find a new job	2
PersonX kills her boss  xNeed  [GEN]	to be in a fight	2
PersonX refuses to use intoxicants  xIntent  [GEN]	to avoid addiction	1
PersonX lets it slide  HinderedBy  [GEN]	PersonX can't find the courage to let it slide	1
PersonX takes PersonY in hand  xIntent  [GEN]	to be a good friend	1
PersonX gets up from his chair  xIntent  [GEN]	to get out of bed	2
PersonX draws the first blood  xNeed  [GEN]	to be willing to fight	1
PersonX's visits PersonY  xAttr  [GEN]	considerate	1
PersonX is constantly afraid  xAttr  [GEN]	anxious	1
PersonX puts PersonY's pens in the box  xIntent  [GEN]	to be able to read PersonY's notes	2
PersonX records a complaint  xIntent  [GEN]	to be believed	1
PersonX calls personY's agent  HinderedBy  [GEN]	PersonX is in the hospital	1
PersonX listens to The Beatles  HinderedBy  [GEN]	PersonX is sick	1
PersonX realizes what it means  xReact  [GEN]	peaceful	1
PersonX enters a meeting  xWant  [GEN]	to talk to her boss	1
PersonX smiles at me  xWant  [GEN]	to be happy	1
PersonX tells PersonY she is a bad mother  xIntent  [GEN]	to tell PersonY off again	1
