374. 	PersonX moves the car  xIntent  [GEN]	to look good	no
375. 	PersonX attends the concert  xReact  [GEN]	happy	yes
376. 	PersonX makes a point of working regularly  HinderedBy  [GEN]	PersonX can't find a job	yes
377. 	PersonX remembers how he met PersonY  xEffect  [GEN]	becomes closer to PersonY	yes
378. 	PersonX huffs and puffs  xIntent  [GEN]	to hide his excitement	yes
379. 	PersonX marries his love  xReact  [GEN]	happy	yes
380. 	PersonX stops to check  xReact  [GEN]	curious	yes
381. 	PersonX meets his relatives  xIntent  [GEN]	to see his relatives	yes
382. 	PersonX tries to get the baby back  xWant  [GEN]	to stop babysitting	no
383. 	PersonX will go on  xIntent  [GEN]	to make sure that she is ready for a new task	yes
384. 	PersonX begins to drink  xReact  [GEN]	intoxicated	yes
385. 	PersonX refuses to let PersonY go  xIntent  [GEN]	to make PersonY suffer	yes
386. 	PersonX remembers what happened last night  xReact  [GEN]	guilty	yes
387. 	PersonX spends too much time on the phone  xEffect  [GEN]	loses his patience	no
388. 	PersonX suffers at the beach  xWant  [GEN]	to stay at the hospital	yes
389. 	PersonX jumps from the train  xIntent  [GEN]	to be free	yes
390. 	PersonX is conflicted  xReact  [GEN]	hurt	yes
391. 	PersonX arrives home from trip  xEffect  [GEN]	is welcomed home	yes
392. 	PersonX teaches PersonY about himself  HinderedBy  [GEN]	PersonX doesn't know anything about himself	yes
393. 	PersonX has stomachache  xEffect  [GEN]	is treated by a doctor	yes
394. 	PersonX sticks to his motto  xAttr  [GEN]	persistent	yes
395. 	PersonX is very confident  xReact  [GEN]	excited	yes
396. 	PersonX just married PersonY  xIntent  [GEN]	to make PersonY happy	yes
397. 	PersonX wants to visit the zoo  xNeed  [GEN]	to be interested in zoos	yes
398. 	PersonX receives and email  xEffect  [GEN]	receives a response	yes
399. 	PersonX stops by PersonY's  xIntent  [GEN]	to see PersonY	yes
400. 	PersonX can't believe what he or she sees  HinderedBy  [GEN]	PersonX can't see anything	yes
401. 	PersonX can clearly grasp it  xAttr  [GEN]	smart	yes
402. 	PersonX tells PersonY to keep it down  xIntent  [GEN]	to have PersonY's respect	no
403. 	PersonX launches the business  HinderedBy  [GEN]	PersonX is unemployed	yes
404. 	PersonX maintains a high learning rate  HinderedBy  [GEN]	[GEN] PersonX can't concentrate in class	yes
405. 	PersonX posts his thoughts online  HinderedBy  [GEN]	PersonX can't get a computer	yes
406. 	PersonX and PersonY form a partnership  xIntent  [GEN]	to be able to help PersonY	yes
407. 	PersonX tries something he or she has never done before  xAttr  [GEN]	daring	no
408. 	PersonX is a professor of psychology  HinderedBy  [GEN]	PersonX is a nurse	yes
409. 	PersonX agrees to the contract  xIntent  [GEN]	to be a partner	yes
410. 	PersonX was disappointed in PersonY  xEffect  [GEN]	broke up with PersonY	yes
411. 	PersonX stops a bomb from going off  HinderedBy  [GEN]	PersonX can't see the bomb	yes
412. 	PersonX is about to go somewhere  xAttr  [GEN]	eager	no
413. 	PersonX introduces PersonY to the correct date  xReact  [GEN]	pleased	yes
414. 	PersonX sings in a band  xWant  [GEN]	to be a musician	yes
415. 	PersonX makes a bargain  xWant  [GEN]	to get paid	yes
416. 	PersonX does not want to drink  xEffect  [GEN]	does not drink	yes
417. 	PersonX takes things literally  xWant  [GEN]	to live life	yes
418. 	PersonX is made a partner  xEffect  [GEN]	is promoted	yes
419. 	PersonX says no to a drink  xAttr  [GEN]	strict	yes
420. 	PersonX likes both of these examples  xIntent  [GEN]	to think about both examples	yes
421. 	PersonX pulls the car over  xAttr  [GEN]	a good driver	yes
422. 	PersonX visits with a feeling of reunion  xNeed  [GEN]	to have a connection to someone	yes
423. 	PersonX stays for coffee  HinderedBy  [GEN]	PersonX is too busy to stay	yes
424. 	PersonX dresses as Batman  xReact  [GEN]	cool	yes
425. 	PersonX wants PersonY to know  xAttr  [GEN]	sincere	yes
426. 	PersonX agrees to testify against PersonY  xNeed  [GEN]	to be unhappy with PersonY	yes
427. 	PersonX is constantly excited  xEffect  [GEN]	becomes a very happy person	yes
428. 	"PersonX is ""alone and grumbling""  xReact  [GEN]"	frustrated	yes
429. 	PersonX deals with PersonY in person  HinderedBy  [GEN]	PersonX can't find the phone to call PersonY	no
430. 	PersonX faces the press  xIntent  [GEN]	to get his story out	yes
431. 	PersonX puts away his suitcase  xEffect  [GEN]	has a clean suitcase	no
432. 	PersonX’s friend is arrested  xReact  [GEN]	sad	yes
433. 	PersonX repairs an appliance  xEffect  [GEN]	is thanked by his boss	yes
434. 	PersonX paints a pretty picture  xNeed  [GEN]	to have a good picture	no
435. 	PersonX demonstrates a photo  xReact  [GEN]	pleased	yes
436. 	PersonX loses his wallet  xEffect  [GEN]	is upset	yes
437. 	PersonX found an old picture  HinderedBy  [GEN]	PersonX doesn't know how to use a camera	yes
438. 	PersonX posts a note on PersonY's door  HinderedBy  [GEN]	PersonX doesn't have PersonY's key	yes
439. 	PersonX goes to the Halloween party  HinderedBy  [GEN]	PersonX can't find his costume	yes
440. 	PersonX starts to feel sorry  xEffect  [GEN]	has a crying fit	yes
441. 	PersonX speaks calmly to PersonY  xNeed  [GEN]	to be calm	yes
442. 	PersonX celebrates PersonY's success  HinderedBy  [GEN]	PersonX is jealous of PersonY	yes
443. 	PersonX drives over personY’s toes  xAttr  [GEN]	careless	yes
444. 	PersonX types out the proposal  xReact  [GEN]	competent	yes
445. 	PersonX spreads the news  xEffect  [GEN]	is famous	no
446. 	PersonX thinks about imprisonment  xReact  [GEN]	terrified	yes
447. 	PersonX kisses PersonY's mouth  xIntent  [GEN]	to express his love for PersonY	yes
448. 	PersonX makes a three-point turn  HinderedBy  [GEN]	PersonX can't find the road	yes
449. 	PersonX contributes to household tasks  xWant  [GEN]	to spend more time with his family	yes
450. 	PersonX is a big talker  xEffect  [GEN]	is disliked by his peers	yes
451. 	PersonX tells PersonY about his son  xAttr  [GEN]	caring	no
452. 	PersonX explores PersonY’s body  xIntent  [GEN]	to help PersonY heal	yes
453. 	PersonX participates in a talent show  xNeed  [GEN]	to have a talent	yes
454. 	PersonX makes a reasonable suggestion  xAttr  [GEN]	smart	yes
455. 	PersonX accepts a dinner invitation from PersonY  xAttr  [GEN]	polite	yes
456. 	PersonX announces his party  xIntent  [GEN]	to be the center of attention	yes
457. 	PersonX heads into the room  xReact  [GEN]	confident	yes
458. 	PersonX asks PersonY to check a ballgame  HinderedBy  [GEN]	PersonX is afraid to ask PersonY to check a ballgame	yes
459. 	PersonX is sharp  xIntent  [GEN]	to be the best	yes
460. 	PersonX runs 10 miles  xAttr  [GEN]	athletic	yes
461. 	PersonX attends an international congress  xReact  [GEN]	excited	yes
462. 	PersonX helps PersonY choose a site  xNeed  [GEN]	to be in the mood to help	yes
463. 	PersonX looks at PersonY's eyes  xIntent  [GEN]	to see PersonY's eyes	yes
464. 	PersonX notices a white butterfly  xEffect  [GEN]	takes the butterfly to her house	yes
465. 	PersonX destroys some electronics  xAttr  [GEN]	irresponsible	yes
466. 	PersonX bought a cake  xEffect  [GEN]	is happy	yes
467. 	PersonX posts it on the Internet  xAttr  [GEN]	witty	yes
468. 	PersonX takes an architectural tour  HinderedBy  [GEN]	PersonX is afraid of heights	yes
469. 	PersonX recognizes PersonY's wishes  xEffect  [GEN]	agrees to help PersonY	yes
470. 	PersonX decides to go to the park  xIntent  [GEN]	to be in nature	yes
471. 	PersonX attends class  xIntent  [GEN]	to be healthy	no
472. 	PersonX decides to be generous  xIntent  [GEN]	to be kind	yes
473. 	PersonX meets two new friends  xAttr  [GEN]	likable	no
474. 	PersonX suggests alternative  HinderedBy  [GEN]	PersonX doesn't want to do anything	yes
475. 	PersonX agrees to move in with PersonY  xAttr  [GEN]	dependable	yes
476. 	PersonX posts on PersonY's journal  xAttr  [GEN]	a good friend	no
477. 	PersonX runs on a treadmill  xAttr  [GEN]	fit	yes
478. 	PersonX does drugs  xReact  [GEN]	powerful	no
479. 	PersonX gets really mad  xEffect  [GEN]	gets a headache	yes
480. 	PersonX reads the next chapter  xReact  [GEN]	challenged	yes
481. 	PersonX faints in PersonY's presence  xReact  [GEN]	panicked	yes
482. 	PersonX does not like to show anger  xAttr  [GEN]	a peaceful person	yes
483. 	PersonX kisses PersonY on the cheek  xReact  [GEN]	excited	yes
484. 	PersonX cleans up the leaves  xIntent  [GEN]	to make the garden look nice	yes
485. 	PersonX adopts a child  HinderedBy  [GEN]	PersonX can't find a baby-sitter	yes
486. 	PersonX loses her suitcase  xReact  [GEN]	upset	yes
487. 	PersonX reacts to police officer  xWant  [GEN]	to get away from the police officer	yes
488. 	PersonX loses her fortune  xWant  [GEN]	to find it	no
489. 	PersonX has a nightmare about what PersonY said  xWant  [GEN]	to tell PersonY to stop talking	yes
490. 	PersonX tells PersonY to stop  xIntent  [GEN]	to stop PersonY from doing something	yes
491. 	PersonX edits PersonY's manuscript  HinderedBy  [GEN]	PersonX is too busy to do it	yes
492. 	PersonX avoids taking action  xReact  [GEN]	relaxed	yes
493. 	PersonX really loses it  xAttr  [GEN]	crazy	yes
494. 	PersonX helps person Y with his work  xIntent  [GEN]	to help person Y	yes
495. 	PersonX has a reputation for philanthropy  xWant  [GEN]	to be a philanthropist	yes
496. 	PersonX shows PersonY something  xEffect  [GEN]	is thanked by PersonY	yes
497. 	PersonX found PersonY annoying  xWant  [GEN]	to leave PersonY	yes
498. 	PersonX and PersonY have good chemistry  xReact  [GEN]	excited	yes
499. 	PersonX values PersonY’s relationship  xEffect  [GEN]	and PersonY are a couple	yes
0	"PersonX is voted ""Most Likely to Succeed""  xEffect  [GEN]"	GEN] Description ID Cost Stat (t/min) Weight Effect ID Cost Stat (t/min) Weight Effect ID Cost Stat (t/min) Weight Effect ID	no
500. 	PersonX tries to be strong  HinderedBy  [GEN]	"dBy [GEN] by saying  ""But why would you ask me?"",  he says  ""Because you are  . If"	no
501. 	PersonX sways PersonY  xReact  [GEN]	yUnmaintainTick xX xY 0.16 0.15 0.06 0.03 0.02 0.01 0.	no
502. 	PersonX keeps on trying  HinderedBy  [GEN]	subservient subservient subservient subservient subservient subservient Subservient Subservient[GEN] has to do  in order	no
503. 	PersonX heads to a restaurant  xIntent  [GEN]	RNG, KI] & xXIntent  [XINT] head to a pub xIxStr  [EJ][DOUX	no
504. 	PersonX is elected to parliament  xReact  [GEN]	][REACTORY ] [RECORD SET] [REACTION]: We do not agree. This is unacceptable![CHEERS] [TAL	no
505. 	PersonX helps PersonY realize  xReact  [GEN]	ate xs and x_values for x_a[0]. See also: xReactGenerator.❖ type PersonX * PersonY	no
506. 	PersonX arrives early  xIntent  [GEN]	in order to escape xIntent  xIntent [GEN] xIntent [XPRK] says he has an Idea  xIntent xIntent	no
507. 	PersonX says something optimistic  HinderedBy  [GEN]	Shen, ̀g ́- ́-A young girl appears when you return to the room with an object. That object will send	no
508. 	PersonX gets kicked out of the bathroom  xReact  [GEN]	] [GEN2] __________________ [GEN3] ________________ __________________ The fact is that the main menu has a more complex interface compared to most games available so	no
509. 	PersonX laughs happily  xEffect  [GEN]	EN] [XROD_POWER] (Level: 40) The character can perform any action they feel comfortable doing. A character can ignore his	no
510. 	PersonX is on the verge of giving up  xAttr  [GEN]	r [NOC] in order to become a proper avatar. You can't just sit at home with your game. Because your stats are not set up for you	no
511. 	PersonX moves into a van  xAttr  [GEN]	D. K. P. O. S. M. R. P. S. A. S. D. C.	no
512. 	PersonX makes noise with music  xEffect  [GEN]	ency 0.10.1 [GEN] pFrequency 0.5.5 [GEN]... xEffect pFrequency 6.2.0 [GEN] p	no
513. 	PersonX folds a sheet of paper  xIntent  [GEN]	TA, fp ( xIndex,  xIntent, xIndex, fp ( xIndex ),  fp ( xIntent, xIndex	no
514. 	PersonX starts to read the paper  xReact  [GEN]	] 0x100 0x50 0x10 0x0b 0x17 0x02 0x5b 0x08 0x00 0 xRe	no
515. 	PersonX looses his reputation  xEffect  [GEN]	oredExcluding the two characters, the effects will be reduced from half to one.This way, if you change the characters once, they will not have completely	no
516. 	PersonX exchanges the dress  xEffect  [GEN]	~~ [ID] ~~ [FATE] ~~ [LAST BEASTS] ~~ [RUNE_NUMBER] 1 ~~ [	no
517. 	PersonX gets lost in PersonY’s words  xWant  [GEN]	o go with you xWhat did you do [GEN]Y do xWhat do you do xWhat did you do xNeed  [GEN]Y	no
518. 	PersonX tries to entice PersonY  xAttr  [GEN]	"ith a higher power of xAttr (which is the ""one thing for more""). You need to make a strong decision if you want the more power,"	no
519. 	PersonX makes a plan to be friendly  xAttr  [GEN]	t including x's current skill)I like this one: Attacking is a bit of a problem for the first two moves. After he comes up with	no
520. 	PersonX mows the lawn  xReact  [GEN]	0) xReact_xReact [GEN] xReact (s = 'b' y = 0); // [	no
521. 	PersonX made a radical move  HinderedBy  [GEN]	"ulous"" | ༼ つ ◕_◕ ༽つ My opinion!!!! ༼ つ ◕_◕"	no
522. 	PersonX takes care of people’s needs  xAttr  [GEN]	KILLS] xAttr xAttr [SITE] xAttr @Thing XAttr xATTr [SPOILERS]	no
523. 	PersonX confirms what was seen  xIntent  [GEN]	ASEPHYTERUS'S GEN], I can't talk because of the stress, but I can talk because I can talk xIntent  [GEN	no
524. 	PersonX is a dedicated student  HinderedBy  [GEN]	and[T] students (one of five students ). I've seen a lot of people say that what they want to do at first is have no problems or	no
525. 	PersonX tries to find out who stole the money  xWant  [GEN]	"[GEN], but he is not convinced because he doesn't know who did this and wants someone else to steal.x Want * [GEN] "" [X],"" ("	no
526. 	PersonX wants to be accepted  xIntent  [GEN]	ke care of things. When xIntent == 1 then a value of x = [i2, j2], i_t = the number of words on your	no
527. 	PersonX gets in the way of the police  xAttr  [GEN]	1 ) xAttr xAttr  [DESC] (1 ) xAttr xAttr / (2 ) xAttr xAttr	no
528. 	PersonX gains a competitive edge  xAttr  [GEN]	n  [MAX] xItem xItems xItem [EX] xSkill xSkill xSkills xSkills xPokedex xSkills xPoked	no
529. 	PersonX attempts to pacify  xIntent  [GEN]	xIntent  [GEN] for the specified amount of time. The xIntent can hold a number in any integer value. The user determines if the user	no
530. 	PersonX is invited by PersonY to visit  xEffect  [GEN]	]  [CHAT] <Person X> I know I'm not going to go out with PersonY on an empty stomach and take it out with me [2.37	no
531. 	PersonX finds the wrong door  xReact  [GEN]	don't even know if you know what you're talking about. xReact  [GEN][GEN] You are the worst type	no
532. 	PersonX takes an advanced course  xReact  [GEN]	vel 30 [VIGIN]. All the tests require him to do at least 20 xReact.XReact testWhen XReactor is at	no
533. 	PersonX follows his own instincts  xIntent  [GEN]	the other members  xIntent [XINT]. xIntent [XINT] is just a short list  xIntent [XINT]. xIntent [	no
534. 	PersonX plans to seduce PersonY  xEffect  [GEN]	s  xx [STOREO] xX [AOSD] xY [AGR] xZ xX [GOD] xY [	no
535. 	PersonX speaks too quickly  xAttr  [GEN]	--- Rejection of any response that comes in the middle of a sentence.xAttr xAttr (xName,	no
536. 	PersonX begins to understand herself  HinderedBy  [GEN]	N] at how much she wanted to use her own'self-esteem but how easy it was that she didn't and how much she didn't expect us to'know- ing it	no
537. 	PersonX carries on a dialog  xWant  [GEN]	ants to play as the X on his phone x Want x's phone x Want x's phone x Want x's phone x x Want x's phone x x x x	no
538. 	PersonX gets the kiss  xIntent  [GEN]	e kiss in response to 'X-Ray'  xIntent.xIntent Gets the kiss as expected.  xIntent	no
539. 	PersonX has to save PersonY  xAttr  [GEN]	"is the id of ""AttributeX"", or xAttribute (name, attribute, value - 1) + the value xAttr+1. To get"	no
540. 	PersonX falls into a routine  xReact  [GEN]	React). This file changes the initial data generated by an xReact module in order to give us the appropriate output of our script.	no
541. 	PersonX has his first child  xWant  [GEN]	ts his first female love and now he has six male babies as well. They all have sex with the opposite sex...except him but the only possible sex is against one	no
542. 	PersonX goes on a train trip  xReact  [GEN]	I believe he didn't tell anyone, I believe the kid is in the shower *xReact* <xReact>	no
543. 	PersonX presents the new candidate  xIntent  [GEN]	PG]1:34PM: So in summary this has the following elements :1:50PM: The first element is  xIntent or	no
544. 	PersonX gives up and sleeps  xEffect  [GEN]	ove 2:A:You are now the A:[LEFT][LEFT]	no
545. 	PersonX speaks at a club  xAttr  [GEN]	".org> > There is a way of dealing with this problem with my Linux system, it is called ""UniX"" but is actually something different"	no
